world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers
13266,102144.482345,"[[ 2.58457934e-03 -8.60068598e-05 -1.24559584e+00]
 [-3.45275450e-05 -2.94901252e-03  1.46898931e+00]
 [ 7.35554429e-05 -4.93292917e-05  9.87630721e-01]]","[[ 3.72471942e+02 -1.91985298e+01  4.98315743e+02]
 [-1.86431469e+01 -3.46787649e+02  4.92294855e+02]
 [-2.86716394e-02 -1.58911953e-02  1.00000000e+00]]",4
13267,102144.515855,"[[ 2.58605512e-03 -8.59966369e-05 -1.24653581e+00]
 [-3.48555318e-05 -2.95339311e-03  1.47026043e+00]
 [ 7.42768865e-05 -5.14141571e-05  9.88274432e-01]]","[[ 3.72111842e+02 -1.95111884e+01  4.98381065e+02]
 [-1.88012123e+01 -3.46610067e+02  4.91938945e+02]
 [-2.89453583e-02 -1.65656761e-02  1.00000000e+00]]",4
13268,102144.549365,"[[ 2.58173604e-03 -8.50170544e-05 -1.24430561e+00]
 [-3.70596615e-05 -2.94731021e-03  1.46815996e+00]
 [ 7.03686129e-05 -4.98964480e-05  9.89487669e-01]]","[[ 3.73482496e+02 -1.92069710e+01  4.98162117e+02]
 [-1.83889164e+01 -3.47089109e+02  4.91871616e+02]
 [-2.74879492e-02 -1.61365788e-02  1.00000000e+00]]",4
13269,102144.582876,"[[ 2.58491530e-03 -8.54335791e-05 -1.24503154e+00]
 [-3.73178604e-05 -2.94940976e-03  1.46954315e+00]
 [ 7.26071892e-05 -5.01385116e-05  9.88513644e-01]]","[[ 3.72596104e+02 -1.92570021e+01  4.97912092e+02]
 [-1.88259539e+01 -3.46868478e+02  4.91950004e+02]
 [-2.83223821e-02 -1.61791114e-02  1.00000000e+00]]",4
13270,102144.616386,"[[ 2.58460685e-03 -8.50915998e-05 -1.24380886e+00]
 [-3.60706957e-05 -2.94976458e-03  1.46921945e+00]
 [ 7.24472201e-05 -5.08329886e-05  9.88971923e-01]]","[[ 3.72693131e+02 -1.93232907e+01  4.97434922e+02]
 [-1.86328594e+01 -3.46951146e+02  4.91997441e+02]
 [-2.82593919e-02 -1.64177006e-02  1.00000000e+00]]",4
13271,102144.649897,"[[ 2.58325254e-03 -8.52349171e-05 -1.24222065e+00]
 [-3.53127144e-05 -2.94936821e-03  1.46862052e+00]
 [ 7.08716152e-05 -5.18011315e-05  9.90254906e-01]]","[[ 3.73203922e+02 -1.95163030e+01  4.97108025e+02]
 [-1.82435835e+01 -3.47169527e+02  4.91992245e+02]
 [-2.76641932e-02 -1.67639891e-02  1.00000000e+00]]",4
13272,102144.683407,"[[ 2.58270958e-03 -8.51920413e-05 -1.24172163e+00]
 [-3.54552434e-05 -2.95025980e-03  1.46848584e+00]
 [ 7.03534536e-05 -5.13029928e-05  9.90263590e-01]]","[[ 3.73385130e+02 -1.94244702e+01  4.97003987e+02]
 [-1.81593614e+01 -3.46980461e+02  4.91775146e+02]
 [-2.74680028e-02 -1.65961444e-02  1.00000000e+00]]",4
13273,102144.716917,"[[ 2.58299642e-03 -8.57824884e-05 -1.24142342e+00]
 [-3.61240801e-05 -2.94975078e-03  1.46800259e+00]
 [ 6.94870045e-05 -5.29793544e-05  9.91512986e-01]]","[[ 3.73502016e+02 -1.97872520e+01  4.96939419e+02]
 [-1.80817727e+01 -3.47315009e+02  4.91584278e+02]
 [-2.71418502e-02 -1.71713011e-02  1.00000000e+00]]",4
13274,102144.750428,"[[ 2.58358884e-03 -8.40490108e-05 -1.24169187e+00]
 [-3.37156445e-05 -2.95021925e-03  1.46569313e+00]
 [ 7.18032551e-05 -5.17708346e-05  9.89769963e-01]]","[[ 3.73004980e+02 -1.93407025e+01  4.96584868e+02]
 [-1.81786886e+01 -3.47058434e+02  4.91133142e+02]
 [-2.80106476e-02 -1.67501339e-02  1.00000000e+00]]",4
13275,102144.783938,"[[ 2.58516704e-03 -8.36963196e-05 -1.24186249e+00]
 [-3.28099318e-05 -2.95195582e-03  1.46442642e+00]
 [ 7.38830071e-05 -5.20829091e-05  9.88885001e-01]]","[[ 3.72394093e+02 -1.93142491e+01  4.96262508e+02]
 [-1.84229301e+01 -3.46891518e+02  4.90571054e+02]
 [-2.87931510e-02 -1.68271584e-02  1.00000000e+00]]",4
13276,102144.817449,"[[ 2.58169948e-03 -8.45230673e-05 -1.23916259e+00]
 [-3.29010587e-05 -2.94944920e-03  1.46191254e+00]
 [ 7.14160271e-05 -5.16779683e-05  9.89904374e-01]]","[[ 3.73373370e+02 -1.93908282e+01  4.96025695e+02]
 [-1.79816452e+01 -3.47118606e+02  4.90122960e+02]
 [-2.78755184e-02 -1.67223914e-02  1.00000000e+00]]",4
13277,102144.850959,"[[ 2.58256939e-03 -8.56881167e-05 -1.23865180e+00]
 [-3.33488389e-05 -2.95047350e-03  1.46212235e+00]
 [ 7.09295139e-05 -5.47860092e-05  9.91670165e-01]]","[[ 3.73333277e+02 -2.00501051e+01  4.95876208e+02]
 [-1.79436933e+01 -3.47505192e+02  4.89950327e+02]
 [-2.76940985e-02 -1.77642517e-02  1.00000000e+00]]",4
13278,102144.884469,"[[ 2.57840401e-03 -8.62850012e-05 -1.23508783e+00]
 [-3.70445152e-05 -2.94934372e-03  1.46191035e+00]
 [ 6.81136932e-05 -5.45747249e-05  9.92968683e-01]]","[[ 3.74460957e+02 -2.01218436e+01  4.95391760e+02]
 [-1.79237396e+01 -3.47590919e+02  4.89450852e+02]
 [-2.66716386e-02 -1.77237268e-02  1.00000000e+00]]",4
13279,102144.91798,"[[ 2.57732346e-03 -8.73469223e-05 -1.23332474e+00]
 [-3.80803957e-05 -2.94687743e-03  1.45926242e+00]
 [ 6.75329797e-05 -5.38724921e-05  9.92897203e-01]]","[[ 3.74728732e+02 -2.01580786e+01  4.95094699e+02]
 [-1.79456953e+01 -3.47746028e+02  4.88791627e+02]
 [-2.64612763e-02 -1.74968869e-02  1.00000000e+00]]",4
13280,102144.95149,"[[ 2.58119902e-03 -8.74108986e-05 -1.23439588e+00]
 [-3.58471426e-05 -2.95036938e-03  1.45811219e+00]
 [ 7.05384774e-05 -5.63146805e-05  9.92593436e-01]]","[[ 3.73611319e+02 -2.05126403e+01  4.94758463e+02]
 [-1.81705584e+01 -3.47720745e+02  4.88202095e+02]
 [-2.75815271e-02 -1.82701714e-02  1.00000000e+00]]",4
13281,102144.985001,"[[ 2.57930316e-03 -8.60328993e-05 -1.23284417e+00]
 [-3.59252697e-05 -2.94691551e-03  1.45625953e+00]
 [ 6.95185485e-05 -5.56746822e-05  9.92816891e-01]]","[[ 3.74097983e+02 -2.02592737e+01  4.94257585e+02]
 [-1.80040553e+01 -3.48034416e+02  4.88138594e+02]
 [-2.72045320e-02 -1.80983123e-02  1.00000000e+00]]",4
13282,102145.018511,"[[ 2.57830950e-03 -8.80196902e-05 -1.23177053e+00]
 [-3.58835924e-05 -2.94589082e-03  1.45587567e+00]
 [ 6.86545277e-05 -5.62096713e-05  9.93497180e-01]]","[[ 3.74399051e+02 -2.06202735e+01  4.94409327e+02]
 [-1.78458030e+01 -3.48237562e+02  4.88183226e+02]
 [-2.68821062e-02 -1.82774991e-02  1.00000000e+00]]",4
13283,102145.052022,"[[ 2.58039314e-03 -8.80239884e-05 -1.23356642e+00]
 [-3.56838783e-05 -2.94881832e-03  1.45700941e+00]
 [ 6.99335797e-05 -5.64279954e-05  9.92946780e-01]]","[[ 3.73845175e+02 -2.06260676e+01  4.94704488e+02]
 [-1.80401389e+01 -3.47920815e+02  4.88112960e+02]
 [-2.73552428e-02 -1.83192289e-02  1.00000000e+00]]",4
13284,102145.085532,"[[ 2.57919188e-03 -8.66215655e-05 -1.23312686e+00]
 [-3.63084832e-05 -2.94585010e-03  1.45633371e+00]
 [ 6.93889973e-05 -5.52404951e-05  9.92659274e-01]]","[[ 3.74129091e+02 -2.02740518e+01  4.94504438e+02]
 [-1.80363698e+01 -3.48086313e+02  4.88272979e+02]
 [-2.71561262e-02 -1.79534556e-02  1.00000000e+00]]",4
13285,102145.119042,"[[ 2.57976847e-03 -8.53880261e-05 -1.23339806e+00]
 [-3.59070896e-05 -2.94723212e-03  1.45690915e+00]
 [ 7.02791583e-05 -5.47941678e-05  9.92019860e-01]]","[[ 3.73887982e+02 -2.00216648e+01  4.94266778e+02]
 [-1.81444247e+01 -3.47854243e+02  4.88309508e+02]
 [-2.74901163e-02 -1.77952869e-02  1.00000000e+00]]",4
13286,102145.152553,"[[ 2.57929095e-03 -8.66242519e-05 -1.23242765e+00]
 [-3.64034187e-05 -2.94862638e-03  1.45752446e+00]
 [ 6.91733283e-05 -5.60661152e-05  9.93185416e-01]]","[[ 3.74161525e+02 -2.03891689e+01  4.94212574e+02]
 [-1.80031313e+01 -3.47894953e+02  4.88204760e+02]
 [-2.70758744e-02 -1.82188860e-02  1.00000000e+00]]",4
13287,102145.186063,"[[ 2.57865277e-03 -8.80686050e-05 -1.23172843e+00]
 [-3.62283577e-05 -2.94666644e-03  1.45591532e+00]
 [ 6.85456423e-05 -5.60657750e-05  9.93476525e-01]]","[[ 3.74369787e+02 -2.05945440e+01  4.94330575e+02]
 [-1.78631227e+01 -3.48117974e+02  4.88011303e+02]
 [-2.68380044e-02 -1.82247263e-02  1.00000000e+00]]",4
13288,102145.219574,"[[ 2.57803328e-03 -8.94145172e-05 -1.23138321e+00]
 [-3.68436173e-05 -2.94622416e-03  1.45572354e+00]
 [ 6.78708734e-05 -5.70064465e-05  9.94247520e-01]]","[[ 3.74573098e+02 -2.09372291e+01  4.94566829e+02]
 [-1.78230309e+01 -3.48317205e+02  4.87913286e+02]
 [-2.65915987e-02 -1.85419604e-02  1.00000000e+00]]",4
13289,102145.253084,"[[ 2.57999253e-03 -8.90889849e-05 -1.23277416e+00]
 [-3.51155258e-05 -2.94810517e-03  1.45476915e+00]
 [ 6.90944841e-05 -5.74139064e-05  9.93815069e-01]]","[[ 3.74065702e+02 -2.09372845e+01  4.94656867e+02]
 [-1.77961609e+01 -3.48158437e+02  4.87567075e+02]
 [-2.70348323e-02 -1.86578827e-02  1.00000000e+00]]",4
13290,102145.286594,"[[ 2.57844872e-03 -8.70422248e-05 -1.23262457e+00]
 [-3.61696064e-05 -2.94662156e-03  1.45450657e+00]
 [ 6.86927903e-05 -5.61173143e-05  9.93390813e-01]]","[[ 3.74368619e+02 -2.04764341e+01  4.94507355e+02]
 [-1.78722742e+01 -3.48128947e+02  4.87548335e+02]
 [-2.68971372e-02 -1.82500965e-02  1.00000000e+00]]",4
13291,102145.320105,"[[ 2.57790255e-03 -8.79290709e-05 -1.23182401e+00]
 [-3.70300400e-05 -2.94827867e-03  1.45527447e+00]
 [ 6.77906175e-05 -5.82541916e-05  9.94872552e-01]]","[[ 3.74608610e+02 -2.09422483e+01  4.94463936e+02]
 [-1.78196605e+01 -3.48279731e+02  4.87390987e+02]
 [-2.65692514e-02 -1.89663150e-02  1.00000000e+00]]",4
13292,102145.353615,"[[ 2.58064443e-03 -8.83858525e-05 -1.23288918e+00]
 [-3.54674417e-05 -2.95022307e-03  1.45437290e+00]
 [ 7.06847952e-05 -5.84657213e-05  9.93526019e-01]]","[[ 3.73669104e+02 -2.09929833e+01  4.94425122e+02]
 [-1.81235285e+01 -3.48066051e+02  4.87026531e+02]
 [-2.76513436e-02 -1.89889823e-02  1.00000000e+00]]",4
13293,102145.387126,"[[ 2.57895161e-03 -8.99864839e-05 -1.23176485e+00]
 [-3.58059511e-05 -2.94828279e-03  1.45349315e+00]
 [ 6.80823426e-05 -5.99983573e-05  9.95544048e-01]]","[[ 3.74398613e+02 -2.14928105e+01  4.94614684e+02]
 [-1.76954012e+01 -3.48550767e+02  4.86989581e+02]
 [-2.66704719e-02 -1.95362451e-02  1.00000000e+00]]",4
13294,102145.420636,"[[ 2.57807426e-03 -8.90467222e-05 -1.23220397e+00]
 [-3.61200499e-05 -2.94715417e-03  1.45250215e+00]
 [ 6.78859432e-05 -5.84686122e-05  9.94873812e-01]]","[[ 3.74562072e+02 -2.11329180e+01  4.94768757e+02]
 [-1.76997571e+01 -3.48432926e+02  4.86785215e+02]
 [-2.65987298e-02 -1.90353403e-02  1.00000000e+00]]",4
13295,102145.454146,"[[ 2.57805808e-03 -8.82600257e-05 -1.23260959e+00]
 [-3.72740409e-05 -2.94711279e-03  1.45296105e+00]
 [ 6.87620860e-05 -5.76593697e-05  9.94043846e-01]]","[[ 3.74390005e+02 -2.08924309e+01  4.94779583e+02]
 [-1.80184899e+01 -3.48298719e+02  4.86753890e+02]
 [-2.69432506e-02 -1.87578018e-02  1.00000000e+00]]",4
13296,102145.487657,"[[ 2.57824314e-03 -8.86413631e-05 -1.23248477e+00]
 [-3.68961686e-05 -2.94583039e-03  1.45256199e+00]
 [ 6.85672706e-05 -5.82323340e-05  9.94427770e-01]]","[[ 3.74401567e+02 -2.10464326e+01  4.94772463e+02]
 [-1.79366586e+01 -3.48547914e+02  4.86893878e+02]
 [-2.68658900e-02 -1.89593078e-02  1.00000000e+00]]",4
13297,102145.521167,"[[ 2.58075647e-03 -9.02306593e-05 -1.23321241e+00]
 [-3.68980545e-05 -2.94897010e-03  1.45444969e+00]
 [ 6.96237872e-05 -5.95183375e-05  9.94531080e-01]]","[[ 3.73826142e+02 -2.14260606e+01  4.94876607e+02]
 [-1.81195580e+01 -3.48376310e+02  4.87013993e+02]
 [-2.72546915e-02 -1.93488325e-02  1.00000000e+00]]",4
13298,102145.554678,"[[ 2.58062475e-03 -9.02546512e-05 -1.23314685e+00]
 [-3.67865013e-05 -2.94828160e-03  1.45467649e+00]
 [ 7.03175858e-05 -5.82265743e-05  9.93569989e-01]]","[[ 3.73715805e+02 -2.12141338e+01  4.94888307e+02]
 [-1.82401804e+01 -3.48244577e+02  4.87223230e+02]
 [-2.75177962e-02 -1.89069339e-02  1.00000000e+00]]",4
13299,102145.588188,"[[ 2.57926203e-03 -9.04398814e-05 -1.23260784e+00]
 [-3.78141055e-05 -2.94757241e-03  1.45559651e+00]
 [ 6.86628759e-05 -5.83339610e-05  9.94449494e-01]]","[[ 3.74218789e+02 -2.12780944e+01  4.94984748e+02]
 [-1.80844064e+01 -3.48354807e+02  4.87478813e+02]
 [-2.68991774e-02 -1.89651668e-02  1.00000000e+00]]",4
13300,102145.621698,"[[ 2.57969056e-03 -8.97009985e-05 -1.23323653e+00]
 [-3.75656223e-05 -2.94617752e-03  1.45509707e+00]
 [ 7.00369939e-05 -5.58218283e-05  9.92548667e-01]]","[[ 3.73901821e+02 -2.07630869e+01  4.95010178e+02]
 [-1.83066449e+01 -3.48103792e+02  4.87581515e+02]
 [-2.74131343e-02 -1.81125687e-02  1.00000000e+00]]",4
13301,102145.655209,"[[ 2.57732919e-03 -9.00017871e-05 -1.23193337e+00]
 [-3.87477216e-05 -2.94483629e-03  1.45576177e+00]
 [ 6.74947875e-05 -5.56291908e-05  9.93726093e-01]]","[[ 3.74722170e+02 -2.08036800e+01  4.95023682e+02]
 [-1.80107404e+01 -3.48242317e+02  4.87830421e+02]
 [-2.64597220e-02 -1.80817415e-02  1.00000000e+00]]",4
13302,102145.688719,"[[ 2.58199377e-03 -8.94534540e-05 -1.23468114e+00]
 [-3.62340168e-05 -2.94772408e-03  1.45620503e+00]
 [ 7.15612623e-05 -5.55793465e-05  9.91689010e-01]]","[[ 3.73285874e+02 -2.06629479e+01  4.95093233e+02]
 [-1.84050710e+01 -3.47886058e+02  4.87924167e+02]
 [-2.79681936e-02 -1.80062630e-02  1.00000000e+00]]",4
13303,102145.72223,"[[ 2.58023352e-03 -8.95932259e-05 -1.23385658e+00]
 [-3.77396773e-05 -2.94663449e-03  1.45766377e+00]
 [ 6.99178121e-05 -5.52001489e-05  9.92336787e-01]]","[[ 3.73842509e+02 -2.06426172e+01  4.95152495e+02]
 [-1.83223841e+01 -3.47961448e+02  4.88345900e+02]
 [-2.73593089e-02 -1.79014195e-02  1.00000000e+00]]",4
13304,102145.75574,"[[ 2.57834087e-03 -9.04557197e-05 -1.23292020e+00]
 [-3.99509507e-05 -2.94572085e-03  1.45982797e+00]
 [ 6.75528816e-05 -5.53716627e-05  9.93607628e-01]]","[[ 3.74546008e+02 -2.08123259e+01  4.95334114e+02]
 [-1.82019827e+01 -3.48105762e+02  4.88857897e+02]
 [-2.64787985e-02 -1.79842241e-02  1.00000000e+00]]",4
13305,102145.789251,"[[ 2.58008900e-03 -9.06322261e-05 -1.23350154e+00]
 [-4.14954053e-05 -2.94818594e-03  1.46213210e+00]
 [ 6.96716746e-05 -5.44629243e-05  9.92125174e-01]]","[[ 3.73877699e+02 -2.06427773e+01  4.95261281e+02]
 [-1.87951883e+01 -3.47646800e+02  4.88972221e+02]
 [-2.72872083e-02 -1.76345132e-02  1.00000000e+00]]",4
13306,102145.822761,"[[ 2.58182348e-03 -9.27315780e-05 -1.23338391e+00]
 [-4.25047512e-05 -2.94987178e-03  1.46321069e+00]
 [ 7.08559560e-05 -5.50011432e-05  9.91796071e-01]]","[[ 3.73385408e+02 -2.09722513e+01  4.95277599e+02]
 [-1.91382459e+01 -3.47511620e+02  4.88888721e+02]
 [-2.77367558e-02 -1.77733386e-02  1.00000000e+00]]",4
13307,102145.856271,"[[ 2.58193101e-03 -9.37022288e-05 -1.23300633e+00]
 [-4.23409279e-05 -2.94923282e-03  1.46297372e+00]
 [ 7.05189316e-05 -5.55541787e-05  9.92234969e-01]]","[[ 3.73431680e+02 -2.11943823e+01  4.95296442e+02]
 [-1.90557201e+01 -3.47675903e+02  4.88941532e+02]
 [-2.76069971e-02 -1.79597017e-02  1.00000000e+00]]",4
13308,102145.889782,"[[ 2.58196715e-03 -9.40745204e-05 -1.23334520e+00]
 [-4.38773503e-05 -2.94810976e-03  1.46445396e+00]
 [ 7.01574095e-05 -5.51597920e-05  9.92229997e-01]]","[[ 3.73477571e+02 -2.11887553e+01  4.95506816e+02]
 [-1.92066377e+01 -3.47743707e+02  4.89368628e+02]
 [-2.74751349e-02 -1.78334886e-02  1.00000000e+00]]",4
13309,102145.923292,"[[ 2.58148415e-03 -9.49720456e-05 -1.23381246e+00]
 [-4.43355684e-05 -2.94676498e-03  1.46561062e+00]
 [ 6.89943163e-05 -5.47205008e-05  9.92588470e-01]]","[[ 3.73753403e+02 -2.12558062e+01  4.95970241e+02]
 [-1.90673032e+01 -3.47837967e+02  4.89900454e+02]
 [-2.70305708e-02 -1.76985109e-02  1.00000000e+00]]",4
13310,102145.956803,"[[ 2.58454201e-03 -9.49731490e-05 -1.23596520e+00]
 [-4.27143198e-05 -2.95015294e-03  1.46732467e+00]
 [ 7.19043497e-05 -5.47722467e-05  9.91167792e-01]]","[[ 3.72759664e+02 -2.12130135e+01  4.96227134e+02]
 [-1.93796007e+01 -3.47442374e+02  4.90187694e+02]
 [-2.81128037e-02 -1.76608760e-02  1.00000000e+00]]",4
13311,102145.990313,"[[ 2.58205591e-03 -9.41886127e-05 -1.23530689e+00]
 [-4.44059671e-05 -2.94663561e-03  1.46828654e+00]
 [ 6.92004866e-05 -5.29867009e-05  9.91660706e-01]]","[[ 3.73627653e+02 -2.08678780e+01  4.96323828e+02]
 [-1.91317753e+01 -3.47584397e+02  4.90812910e+02]
 [-2.70948974e-02 -1.71160187e-02  1.00000000e+00]]",4
13312,102146.023823,"[[ 2.58416539e-03 -9.53340386e-05 -1.23632805e+00]
 [-4.47898288e-05 -2.94891855e-03  1.47176040e+00]
 [ 6.94564503e-05 -5.48761156e-05  9.92484781e-01]]","[[ 3.73256479e+02 -2.13072142e+01  4.96558313e+02]
 [-1.92368565e+01 -3.47632536e+02  4.91542788e+02]
 [-2.71850154e-02 -1.77300449e-02  1.00000000e+00]]",4
13313,102146.057334,"[[ 2.58392841e-03 -9.47417744e-05 -1.23657402e+00]
 [-4.62279243e-05 -2.95005573e-03  1.47427539e+00]
 [ 7.02690227e-05 -5.19391609e-05  9.90656427e-01]]","[[ 3.73131907e+02 -2.07264761e+01  4.96601793e+02]
 [-1.95869513e+01 -3.47009190e+02  4.91963087e+02]
 [-2.74938349e-02 -1.67231913e-02  1.00000000e+00]]",4
13314,102146.090844,"[[ 2.58795563e-03 -9.60662770e-05 -1.23878357e+00]
 [-4.42160426e-05 -2.95319737e-03  1.47495738e+00]
 [ 7.33656187e-05 -5.21901338e-05  9.89219729e-01]]","[[ 3.71961039e+02 -2.08817988e+01  4.96936090e+02]
 [-1.98706306e+01 -3.46664556e+02  4.92003969e+02]
 [-2.86348945e-02 -1.67409353e-02  1.00000000e+00]]",4
13315,102146.124355,"[[ 2.58842382e-03 -9.47410295e-05 -1.23991451e+00]
 [-4.29533509e-05 -2.95106691e-03  1.47374558e+00]
 [ 7.39701323e-05 -5.08718554e-05  9.88271189e-01]]","[[ 3.71791275e+02 -2.05041365e+01  4.97036929e+02]
 [-1.98180073e+01 -3.46708336e+02  4.92159689e+02]
 [-2.88479811e-02 -1.63123268e-02  1.00000000e+00]]",4
13316,102146.157865,"[[ 2.58632361e-03 -9.50170343e-05 -1.23904442e+00]
 [-4.51634866e-05 -2.94993102e-03  1.47581153e+00]
 [ 7.17018250e-05 -5.06617883e-05  9.89311401e-01]]","[[ 3.72507170e+02 -2.05368634e+01  4.97175581e+02]
 [-1.97149221e+01 -3.46817107e+02  4.92675027e+02]
 [-2.80075991e-02 -1.62717667e-02  1.00000000e+00]]",4
13317,102146.191375,"[[ 2.58708084e-03 -9.41774346e-05 -1.24025614e+00]
 [-4.57623790e-05 -2.95026941e-03  1.47738246e+00]
 [ 7.21641155e-05 -4.99282003e-05  9.88725992e-01]]","[[ 3.72303784e+02 -2.03013697e+01  4.97352091e+02]
 [-1.98851034e+01 -3.46661303e+02  4.93047328e+02]
 [-2.81774737e-02 -1.60237970e-02  1.00000000e+00]]",4
13318,102146.224886,"[[ 2.58608583e-03 -9.39975394e-05 -1.23987725e+00]
 [-4.57383351e-05 -2.95212012e-03  1.47875606e+00]
 [ 7.10992863e-05 -5.09331308e-05  9.89758050e-01]]","[[ 3.72648988e+02 -2.04465327e+01  4.97368460e+02]
 [-1.96902209e+01 -3.46621993e+02  4.93207319e+02]
 [-2.77825087e-02 -1.63684543e-02  1.00000000e+00]]",4
13319,102146.258396,"[[ 2.58623884e-03 -9.29170842e-05 -1.24040633e+00]
 [-4.56648910e-05 -2.94853698e-03  1.47830501e+00]
 [ 7.10876969e-05 -4.92411401e-05  9.88952938e-01]]","[[ 3.72637169e+02 -2.00488039e+01  4.97354051e+02]
 [-1.96923207e+01 -3.46775009e+02  4.93666318e+02]
 [-2.77663268e-02 -1.58251954e-02  1.00000000e+00]]",4
13320,102146.291907,"[[ 2.58723382e-03 -9.54732415e-05 -1.23997020e+00]
 [-4.72117281e-05 -2.95128196e-03  1.48157877e+00]
 [ 7.14181155e-05 -4.94314982e-05  9.88891560e-01]]","[[ 3.72408390e+02 -2.03799641e+01  4.97496237e+02]
 [-1.99601532e+01 -3.46465080e+02  4.94053476e+02]
 [-2.78932158e-02 -1.58468229e-02  1.00000000e+00]]",4
13321,102146.325417,"[[ 2.58863482e-03 -9.55991769e-05 -1.24106356e+00]
 [-4.60290004e-05 -2.95257588e-03  1.48201046e+00]
 [ 7.15646279e-05 -5.01915347e-05  9.89187489e-01]]","[[ 3.72180642e+02 -2.05106966e+01  4.97678048e+02]
 [-1.98221673e+01 -3.46446186e+02  4.94179623e+02]
 [-2.79318880e-02 -1.60948511e-02  1.00000000e+00]]",4
13322,102146.358927,"[[ 2.59066792e-03 -9.65431703e-05 -1.24230693e+00]
 [-4.47035137e-05 -2.95298517e-03  1.48240688e+00]
 [ 7.33942695e-05 -5.07435280e-05  9.88543603e-01]]","[[ 3.71536312e+02 -2.07036071e+01  4.97958112e+02]
 [-1.99870857e+01 -3.46483710e+02  4.94464524e+02]
 [-2.86106261e-02 -1.62484282e-02  1.00000000e+00]]",4
13323,102146.392438,"[[ 2.58903820e-03 -9.46895336e-05 -1.24273776e+00]
 [-4.68990154e-05 -2.95065670e-03  1.48396383e+00]
 [ 7.27170585e-05 -4.71789713e-05  9.87133392e-01]]","[[ 3.71893361e+02 -1.98987696e+01  4.98103885e+02]
 [-2.01738654e+01 -3.46175069e+02  4.95009550e+02]
 [-2.83596662e-02 -1.50792221e-02  1.00000000e+00]]",4
13359,102147.598813,"[[ 2.58417648e-03 -8.72874399e-05 -1.24219510e+00]
 [-3.83052257e-05 -2.94951567e-03  1.46990061e+00]
 [ 7.13229626e-05 -5.14318608e-05  9.89829588e-01]]","[[ 3.72952692e+02 -1.97088478e+01  4.97307881e+02]
 [-1.87207328e+01 -3.47062056e+02  4.91894696e+02]
 [-2.78461398e-02 -1.66133183e-02  1.00000000e+00]]",4
13360,102147.632323,"[[ 2.58525334e-03 -8.62596967e-05 -1.24278148e+00]
 [-3.78446786e-05 -2.95040406e-03  1.46989236e+00]
 [ 7.16574353e-05 -5.16573020e-05  9.89783251e-01]]","[[ 3.72743022e+02 -1.96017475e+01  4.97129632e+02]
 [-1.87118815e+01 -3.47000676e+02  4.91823703e+02]
 [-2.79620960e-02 -1.66910359e-02  1.00000000e+00]]",4
13361,102147.665833,"[[ 2.58323981e-03 -8.58193618e-05 -1.24176239e+00]
 [-3.67120524e-05 -2.94975304e-03  1.46873207e+00]
 [ 6.97610165e-05 -5.11966276e-05  9.90501250e-01]]","[[ 3.73411226e+02 -1.94906029e+01  4.97035708e+02]
 [-1.82109799e+01 -3.47016207e+02  4.91730952e+02]
 [-2.72406395e-02 -1.65637098e-02  1.00000000e+00]]",4
13362,102147.699344,"[[ 2.58354231e-03 -8.56911497e-05 -1.24192475e+00]
 [-3.67704293e-05 -2.95015735e-03  1.46869253e+00]
 [ 7.00545667e-05 -5.18623355e-05  9.90679603e-01]]","[[ 3.73309926e+02 -1.95805181e+01  4.97012954e+02]
 [-1.82709772e+01 -3.47077070e+02  4.91640607e+02]
 [-2.73545964e-02 -1.67849653e-02  1.00000000e+00]]",4
13363,102147.732854,"[[ 2.58410907e-03 -8.67058331e-05 -1.24210696e+00]
 [-3.50358167e-05 -2.94996253e-03  1.46667533e+00]
 [ 7.12498278e-05 -5.12321237e-05  9.89747072e-01]]","[[ 3.73007145e+02 -1.95976125e+01  4.97155405e+02]
 [-1.82501727e+01 -3.46983022e+02  4.91279829e+02]
 [-2.77966874e-02 -1.65500370e-02  1.00000000e+00]]",4
13364,102147.766365,"[[ 2.58384003e-03 -8.57010784e-05 -1.24287999e+00]
 [-3.34660190e-05 -2.94936927e-03  1.46470945e+00]
 [ 7.11666890e-05 -5.21710740e-05  9.90223129e-01]]","[[ 3.73069247e+02 -1.96372098e+01  4.97305198e+02]
 [-1.80200892e+01 -3.47216730e+02  4.90975016e+02]
 [-2.77616526e-02 -1.68822097e-02  1.00000000e+00]]",4
13365,102147.799875,"[[ 2.58310454e-03 -8.39918106e-05 -1.24300233e+00]
 [-3.25094049e-05 -2.94899860e-03  1.46322058e+00]
 [ 7.09251866e-05 -5.24330383e-05  9.90467440e-01]]","[[ 3.73235329e+02 -1.94697716e+01  4.97160164e+02]
 [-1.78442661e+01 -3.47314457e+02  4.90694772e+02]
 [-2.76711918e-02 -1.69918307e-02  1.00000000e+00]]",4
13366,102147.833385,"[[ 2.58299702e-03 -8.38518873e-05 -1.24278812e+00]
 [-3.16211512e-05 -2.95032256e-03  1.46254677e+00]
 [ 7.04882685e-05 -5.33706223e-05  9.91135772e-01]]","[[ 3.73342717e+02 -1.96025964e+01  4.97061677e+02]
 [-1.76344611e+01 -3.47315958e+02  4.90396923e+02]
 [-2.75012210e-02 -1.73081390e-02  1.00000000e+00]]",4
